"","Grado","Sexo","Edad","Autoconsciencia","Eficacia","Persistencia","ApoyoEscuela","CoherenciaFam","Compañerismo","RegulaciónEmo","Empatía","ControlConducta","Optimismo","Entusiasmo","Gratitud"
"52",1,2,13,3.33333333333333,3.66666666666667,2.66666666666667,2.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,3,2,2.33333333333333,3.33333333333333
"53",1,2,14,2.66666666666667,3.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,3.66666666666667,2,4,2.66666666666667,3,4,3.66666666666667
"54",1,2,13,3.33333333333333,3.33333333333333,2.33333333333333,3.66666666666667,3,3.33333333333333,2,3.33333333333333,3,3,3.33333333333333,2.66666666666667
"55",1,2,13,3.33333333333333,4,2.66666666666667,3.66666666666667,4,4,3.33333333333333,4,3.33333333333333,4.33333333333333,5,5
"56",1,1,14,4,3,3.66666666666667,3.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,4,3.33333333333333,3.66666666666667
"57",1,1,14,2,3,3,3,2.33333333333333,2.66666666666667,3.33333333333333,2.66666666666667,2,1,1.66666666666667,3
"58",1,1,13,3,3,3.66666666666667,3.66666666666667,2,3.66666666666667,3,3.33333333333333,2.66666666666667,3.33333333333333,4.5,1.66666666666667
"59",1,2,14,2.66666666666667,4,2.66666666666667,4,2.66666666666667,4,3.33333333333333,4,4,3.33333333333333,3.66666666666667,3.66666666666667
"60",1,1,13,3,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,1.33333333333333,3,3.33333333333333,3,3,4,3.33333333333333
"61",1,1,14,3.33333333333333,3.33333333333333,3.66666666666667,3,2.66666666666667,3,3,3,3.33333333333333,4,3,3
"62",1,1,13,2.33333333333333,2.66666666666667,1.66666666666667,2.66666666666667,3.66666666666667,2.66666666666667,3.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,3,4
"63",1,2,13,3.66666666666667,3.66666666666667,2.66666666666667,4,4,4,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,4.66666666666667
"64",1,2,13,2.33333333333333,3,3.33333333333333,3.33333333333333,3.33333333333333,1,2.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,4,4
"65",1,2,13,3.66666666666667,3.66666666666667,3,3,4,4,4,4,4,4,4.33333333333333,4
"66",1,1,13,3.66666666666667,3.33333333333333,3,3.66666666666667,3.66666666666667,4,3.33333333333333,3.66666666666667,2,3.66666666666667,4.5,4.33333333333333
"67",1,1,14,3.66666666666667,3.33333333333333,4,4,3.5,3.66666666666667,3.66666666666667,3,3.33333333333333,3.66666666666667,4,4.66666666666667
"68",1,2,14,3.33333333333333,4,3,3,3.66666666666667,4,3.33333333333333,3.33333333333333,4,3.66666666666667,5,4.66666666666667
"69",1,1,13,2,2.66666666666667,2.66666666666667,2.33333333333333,2,3.33333333333333,2.66666666666667,2,3.33333333333333,2,3.66666666666667,2
"70",1,1,13,2.33333333333333,3.33333333333333,2.33333333333333,3.33333333333333,2.33333333333333,3.66666666666667,3,3,4,3.33333333333333,4.66666666666667,4.33333333333333
"71",1,2,14,3,3.33333333333333,2.33333333333333,2.33333333333333,3.66666666666667,1.33333333333333,4,2,3.33333333333333,3.66666666666667,4,4.33333333333333
"72",1,1,13,4,3.66666666666667,3.33333333333333,4,4,3.33333333333333,3.66666666666667,2.66666666666667,2,3.66666666666667,4,3.66666666666667
"73",1,1,13,3,3,3.33333333333333,2.66666666666667,4,3,2.66666666666667,1.66666666666667,3,3.66666666666667,4,3
"74",1,2,13,3.66666666666667,3,2.66666666666667,3,3.33333333333333,3,2.66666666666667,2.66666666666667,2.33333333333333,3,4,4.33333333333333
"75",1,2,14,2.33333333333333,3.33333333333333,1.33333333333333,2.66666666666667,4,4,3,3.33333333333333,3,2.66666666666667,1.66666666666667,2
"76",1,1,13,2.66666666666667,2.5,2.5,3,3,3,2.33333333333333,2.33333333333333,2.33333333333333,1.33333333333333,1.66666666666667,2
"77",1,2,14,2.66666666666667,4,3.33333333333333,3,3.33333333333333,3,3.66666666666667,3.33333333333333,3,4,4.33333333333333,4
"78",1,1,14,3.66666666666667,4,3.33333333333333,4,4,3,3.66666666666667,3.66666666666667,4,4,4.33333333333333,5
"79",1,1,13,3.33333333333333,3.33333333333333,3,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,3,3.33333333333333,3.33333333333333
"80",1,2,13,3.66666666666667,4,3.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,4,3.66666666666667,3.66666666666667,4,3.66666666666667
"81",1,1,14,3.33333333333333,3.66666666666667,3,4,3.66666666666667,3,3.5,2.66666666666667,2.33333333333333,4,4.5,4.66666666666667
"82",1,1,13,3.33333333333333,2.33333333333333,2,2,3.33333333333333,1,3,3.33333333333333,2,4,3,4
"83",1,1,13,3.33333333333333,4,3.33333333333333,4,3.33333333333333,4,3,4,3.33333333333333,4,2.66666666666667,4.33333333333333
"84",1,1,14,3.66666666666667,3.66666666666667,3,3,2,4,3.33333333333333,3,3.66666666666667,4,4,4.33333333333333
"85",1,1,13,3,3,3.33333333333333,4,4,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,2.33333333333333,4,3.33333333333333
"86",1,1,13,3,3.66666666666667,2,3,3.66666666666667,3,2.33333333333333,3,2,4,1.66666666666667,2
"87",1,1,13,3,4,3,3.33333333333333,2.66666666666667,4,2,4,1.33333333333333,3.66666666666667,4.33333333333333,3.33333333333333
"88",1,2,13,3.33333333333333,3.66666666666667,1.66666666666667,1.66666666666667,3.66666666666667,1,2,2,2.66666666666667,3,3,3.33333333333333
"89",1,2,14,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,4,4,3.33333333333333,3.66666666666667,2.66666666666667,3,4.33333333333333,4
"90",1,2,13,2.66666666666667,3.33333333333333,2.33333333333333,3,3.66666666666667,3.66666666666667,2.33333333333333,3.33333333333333,2.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667
"91",1,2,13,2.66666666666667,4,2.33333333333333,4,4,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,4,4,3.33333333333333
"92",1,1,13,3,3,2.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,1.66666666666667,4,1.33333333333333,1.66666666666667,1.33333333333333,2
"93",1,1,14,3,2.66666666666667,3.33333333333333,2,3.33333333333333,2,2.66666666666667,1.33333333333333,2.33333333333333,2,3.66666666666667,3.33333333333333
"94",1,2,14,2.66666666666667,3,3,3.66666666666667,3.33333333333333,4,3.33333333333333,3.33333333333333,2.33333333333333,4,3.66666666666667,3.66666666666667
"95",1,2,13,3.66666666666667,3,2.66666666666667,4,3.66666666666667,4,4,2.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333
"96",1,2,14,2.66666666666667,2.66666666666667,2,2.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,2,2,3,2.66666666666667,4
"97",1,1,13,2,4,3,3.33333333333333,3.33333333333333,3.33333333333333,2.66666666666667,2,3.33333333333333,2.66666666666667,2.33333333333333,3
"98",1,2,13,2.66666666666667,2.33333333333333,2.66666666666667,3.33333333333333,4,4,3.33333333333333,2.33333333333333,3.33333333333333,3.66666666666667,3,3.66666666666667
"99",1,2,13,4,3.66666666666667,2.66666666666667,4,3.33333333333333,3.66666666666667,3.66666666666667,3,4,4,2.66666666666667,2.33333333333333
"100",1,1,14,4,3,2.33333333333333,3.33333333333333,3,2.33333333333333,3.66666666666667,3,3.33333333333333,3.66666666666667,2.66666666666667,4
"101",1,1,14,2.66666666666667,2.66666666666667,2.66666666666667,3.33333333333333,3,2.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333
"102",1,1,13,2.66666666666667,3,3,3,3.66666666666667,3,3,3,2.66666666666667,2.33333333333333,3,1.33333333333333
"103",1,2,13,3.33333333333333,2.66666666666667,3,3.66666666666667,3.33333333333333,3.66666666666667,3,3.66666666666667,3.66666666666667,4,3.66666666666667,3.66666666666667
"104",1,1,13,3,4,3.33333333333333,3.5,3.66666666666667,3,3,3.66666666666667,2.66666666666667,4,4,4.33333333333333
"105",1,1,14,3,3.66666666666667,2.66666666666667,3,3.66666666666667,2,3.33333333333333,4,3,3.66666666666667,3.66666666666667,3
"106",1,1,13,3.66666666666667,3.33333333333333,3,3.66666666666667,4,3,3.33333333333333,3.33333333333333,4,3.66666666666667,4,4.66666666666667
"107",1,2,14,3,3.33333333333333,3,4,3.33333333333333,4,3,3.33333333333333,3,4,4,3.66666666666667
"108",1,2,13,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,4,3,3.33333333333333,3.33333333333333,4,3.66666666666667,3.33333333333333
"109",1,1,13,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,2.33333333333333,3,2,2.33333333333333,3.5,3,3
"110",1,1,13,2,2.33333333333333,1.33333333333333,2.66666666666667,2.33333333333333,4,1.66666666666667,3,2,3,2,1.66666666666667
"111",1,1,13,2,3,2,3,4,2.33333333333333,2.33333333333333,2.66666666666667,3,2.66666666666667,4,4
"112",1,1,13,3,3.33333333333333,3,2,3.66666666666667,2.33333333333333,2.33333333333333,3,3,4,5,3.66666666666667
"113",1,2,13,3.33333333333333,4,2,2.33333333333333,2.66666666666667,3.66666666666667,3,4,3.33333333333333,4,4.66666666666667,4
"114",1,2,13,3.66666666666667,3.66666666666667,3,4,3.66666666666667,4,2.66666666666667,3.66666666666667,3,4,3.33333333333333,5
"115",1,1,13,3.33333333333333,3,2,2,1.66666666666667,1,1.33333333333333,1.66666666666667,1.66666666666667,3.33333333333333,4.33333333333333,3.66666666666667
"116",1,1,13,2.33333333333333,3,1.66666666666667,3,3,3,3,3.66666666666667,3.33333333333333,4,4,3.66666666666667
"117",1,2,13,3.33333333333333,3.66666666666667,3.33333333333333,3.5,4,3.66666666666667,3.66666666666667,4,3.66666666666667,4,5,4.33333333333333
"118",1,1,14,3.33333333333333,4,3.66666666666667,4,3.66666666666667,3,3.66666666666667,2.33333333333333,3.66666666666667,4,4.66666666666667,4
"119",1,2,13,3.33333333333333,2.66666666666667,2.33333333333333,3.33333333333333,4,4,2.66666666666667,4,2.66666666666667,4,4,3.66666666666667
"120",1,1,14,3.66666666666667,4,2.66666666666667,4,4,4,2.33333333333333,2.33333333333333,2.66666666666667,4,5,5
"121",1,1,13,3.33333333333333,3.33333333333333,3.66666666666667,4,4,4,3.66666666666667,3.66666666666667,4,3.33333333333333,4,3.33333333333333
"122",1,1,13,3,3.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,2.66666666666667,3.33333333333333,2,3,3,3,3
"123",1,2,13,3.33333333333333,2.66666666666667,2.66666666666667,4,2.66666666666667,4,2.33333333333333,3.66666666666667,3,3.66666666666667,4.33333333333333,3.33333333333333
"124",1,1,13,3.33333333333333,2.66666666666667,2,2.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,3,3.33333333333333
"125",1,2,13,2.33333333333333,3.66666666666667,1.66666666666667,3.66666666666667,3.66666666666667,4,3.33333333333333,3,2,3.33333333333333,1,1.33333333333333
"126",1,2,13,3,3,2.33333333333333,4,3.66666666666667,4,3.33333333333333,4,2.66666666666667,3.66666666666667,3,3.33333333333333
"127",1,2,14,3.66666666666667,4,3.66666666666667,4,4,3.33333333333333,4,4,3.33333333333333,4,3.33333333333333,3.33333333333333
"128",1,2,14,3,3,2,4,3.33333333333333,3,3,3,2.66666666666667,3.33333333333333,3,1.33333333333333
"129",1,2,13,2.5,4,2.66666666666667,4,3.66666666666667,4,2.66666666666667,3,3.33333333333333,4,3,2.66666666666667
"130",1,2,13,3.66666666666667,3,3.66666666666667,4,4,4,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,4
"131",1,1,13,2.33333333333333,3.33333333333333,2.66666666666667,4,2.66666666666667,2.33333333333333,3.33333333333333,3.33333333333333,4,3.33333333333333,4.66666666666667,4.33333333333333
"132",1,1,13,2.66666666666667,2,1.33333333333333,2,2.66666666666667,1.33333333333333,3,3,1.66666666666667,2.66666666666667,3,3
"133",1,1,13,3,2.66666666666667,3,3.66666666666667,3,3.66666666666667,3,3.33333333333333,2.33333333333333,2,2.66666666666667,2.66666666666667
"134",1,1,14,3.66666666666667,3.33333333333333,1.33333333333333,3.66666666666667,3.33333333333333,4,2.66666666666667,3,2.66666666666667,4,4.33333333333333,4.66666666666667
"135",1,1,13,2,3,2.66666666666667,3,3.33333333333333,3,1.66666666666667,3.66666666666667,2.33333333333333,2.66666666666667,4.33333333333333,5
"136",1,1,13,3,2,2.33333333333333,3.33333333333333,1.33333333333333,2,3,2,2,2,1.66666666666667,4
"137",1,1,13,3.66666666666667,3.66666666666667,2.33333333333333,3.66666666666667,3,4,3.66666666666667,4,3.33333333333333,3.66666666666667,4.66666666666667,4.33333333333333
"138",1,1,13,3,3.66666666666667,2.33333333333333,3.66666666666667,3,4,3,3.33333333333333,2.33333333333333,4,4.66666666666667,4.66666666666667
"139",1,2,13,3.66666666666667,3.66666666666667,4,4,4,4,3.66666666666667,4,3.33333333333333,4,4.66666666666667,5
"140",1,2,13,3,3,3,4,3,4,3.33333333333333,4,3.66666666666667,4,3.66666666666667,4.33333333333333
"141",1,2,13,3.33333333333333,3.33333333333333,3.66666666666667,4,4,4,3.66666666666667,4,3.33333333333333,4,3.33333333333333,3.66666666666667
"142",1,2,13,3.33333333333333,3,2.33333333333333,3,3.33333333333333,4,3,4,3.33333333333333,3,3.33333333333333,3
"143",1,2,13,2.66666666666667,4,3,4,2.66666666666667,4,3.33333333333333,4,2.66666666666667,3.33333333333333,3.33333333333333,4
"144",1,1,13,3.33333333333333,3.66666666666667,3,3.66666666666667,3.66666666666667,3.66666666666667,3,4,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667
"145",1,1,13,3,3,3,4,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,4.33333333333333,4
"146",1,1,13,2.66666666666667,2,2.33333333333333,2.33333333333333,2,2.33333333333333,2.33333333333333,2.66666666666667,2,2.33333333333333,3,2.66666666666667
"147",3,1,15,3.66666666666667,3,3,2.66666666666667,3.66666666666667,3.33333333333333,3,1.66666666666667,2.66666666666667,3.66666666666667,4.33333333333333,4
"148",3,2,16,3.33333333333333,4,2.33333333333333,2.33333333333333,4,4,3.33333333333333,3.66666666666667,3.33333333333333,3,4.33333333333333,3.66666666666667
"149",3,2,16,3,4,3,3.66666666666667,4,4,4,3,3,4,3,3
"150",3,2,16,3.66666666666667,4,2.33333333333333,4,4,4,3.66666666666667,3.33333333333333,4,4,4.66666666666667,5
"151",2,1,15,2.66666666666667,2,2,2,2,2.33333333333333,3.66666666666667,3,2.33333333333333,2.66666666666667,2,3
"152",2,2,14,2.33333333333333,3,2.33333333333333,4,3.66666666666667,3.66666666666667,2.66666666666667,2.33333333333333,3.33333333333333,4,4.33333333333333,4.66666666666667
"153",2,2,14,2.33333333333333,3,3,2.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,2.66666666666667,2.66666666666667
"154",2,1,14,2.66666666666667,2.66666666666667,2.33333333333333,3.33333333333333,3,2.33333333333333,2.33333333333333,2.33333333333333,3.33333333333333,3,3.33333333333333,3.66666666666667
"155",2,2,14,2.66666666666667,2.66666666666667,3,2.66666666666667,4,4,2.66666666666667,2.66666666666667,3,3.33333333333333,2.66666666666667,3
"156",2,1,15,2.66666666666667,2.66666666666667,2.33333333333333,2.66666666666667,2,3.33333333333333,3,1.66666666666667,2,3.66666666666667,3,3
"157",2,2,14,3.66666666666667,3.33333333333333,3.33333333333333,4,3,4,3.66666666666667,4,3.66666666666667,4,4.66666666666667,4.66666666666667
"158",2,1,15,3,3.33333333333333,3.33333333333333,2.33333333333333,2.66666666666667,3.66666666666667,2.66666666666667,3.33333333333333,2.66666666666667,3.33333333333333,3.33333333333333,4
"159",2,1,14,4,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,4,3.66666666666667,4,3.66666666666667,3,4
"160",2,2,14,2.33333333333333,2.66666666666667,2.66666666666667,3.66666666666667,2.66666666666667,3,3,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667
"161",2,2,15,3,2.33333333333333,3,3.66666666666667,2.66666666666667,2.66666666666667,2,2.66666666666667,2.66666666666667,3.66666666666667,4,4
"162",2,2,13,2.66666666666667,2.66666666666667,2,2.33333333333333,3,1.66666666666667,2.66666666666667,2.33333333333333,2.66666666666667,4,4,3
"163",2,1,16,3.33333333333333,3.33333333333333,2,2.66666666666667,3,2,2.33333333333333,1.66666666666667,2.33333333333333,2,2.33333333333333,3
"164",1,1,13,4,4,4,4,4,4,4,4,4,4,5,5
"165",1,2,13,2.66666666666667,3,3.33333333333333,2.66666666666667,2.66666666666667,3,2.66666666666667,1.66666666666667,3.33333333333333,3.33333333333333,2.33333333333333,3.66666666666667
"166",1,2,15,3,3.66666666666667,3.33333333333333,4,3,3,3.66666666666667,3.33333333333333,3.66666666666667,4,3.5,4.33333333333333
"167",1,2,13,3.33333333333333,4,4,4,4,4,4,3.66666666666667,4,4,4.66666666666667,4.66666666666667
"168",1,2,14,2.66666666666667,3,1,4,3.66666666666667,4,3.66666666666667,3.66666666666667,2.66666666666667,4,4,4.66666666666667
"169",1,1,13,3,2.33333333333333,2.66666666666667,4,3.66666666666667,2.33333333333333,2.33333333333333,2.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333
"170",1,2,13,3,3.66666666666667,2.66666666666667,4,4,4,4,3,3.33333333333333,4,4.33333333333333,4.66666666666667
"171",1,2,13,3.33333333333333,4,3,4,4,4,4,3.66666666666667,3.66666666666667,4,5,4.33333333333333
"172",1,1,14,3.33333333333333,3.66666666666667,3.33333333333333,2.66666666666667,3,1,3,3.66666666666667,2.66666666666667,3,2.33333333333333,2.33333333333333
"173",1,2,14,3.33333333333333,3.66666666666667,3.33333333333333,4,4,4,4,3.66666666666667,3.66666666666667,4,5,5
"174",1,1,13,3,3.33333333333333,4,3.66666666666667,4,4,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,4,4
"175",1,1,13,3.33333333333333,3.33333333333333,3.66666666666667,2.66666666666667,3,3.66666666666667,3.66666666666667,3.66666666666667,3,3.66666666666667,4,3
"176",1,1,14,3.33333333333333,2.33333333333333,2,2.66666666666667,2.66666666666667,1.33333333333333,1.66666666666667,2,1.66666666666667,3.33333333333333,3,3
"177",1,1,14,2.66666666666667,3.66666666666667,2.33333333333333,3.33333333333333,3.33333333333333,1.33333333333333,3.33333333333333,2.66666666666667,3,2,3,3
"178",1,1,13,1.66666666666667,1.5,1,2,2,3,1.33333333333333,1,2,3,1,1
"179",1,1,14,3.33333333333333,4,3,3.66666666666667,4,3,3.33333333333333,3.33333333333333,4,3.33333333333333,2,4.5
"180",1,1,13,3,3.33333333333333,2,3,3,2.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,1.66666666666667,1.33333333333333,1
"181",1,2,13,3.66666666666667,3.66666666666667,3,3.33333333333333,4,4,3.33333333333333,4,3.33333333333333,4,4,4.66666666666667
"182",1,1,15,2.66666666666667,2.33333333333333,2.66666666666667,3.33333333333333,3.66666666666667,2,2.66666666666667,2.66666666666667,2.66666666666667,3,3.66666666666667,3.33333333333333
"183",1,1,13,3,3,1.33333333333333,3.66666666666667,3.66666666666667,4,1.66666666666667,2.33333333333333,3.33333333333333,2.33333333333333,3,3
"184",1,1,14,2.33333333333333,3,1.66666666666667,2.66666666666667,2.66666666666667,3.66666666666667,2.66666666666667,2.66666666666667,3,3.33333333333333,4.33333333333333,4.66666666666667
"185",1,1,14,2.33333333333333,2.66666666666667,3.33333333333333,2.5,3,1,4,2,3.66666666666667,3,3.33333333333333,1.33333333333333
"186",1,1,14,3.33333333333333,3.33333333333333,2.66666666666667,3.33333333333333,3,3.33333333333333,3,1.66666666666667,1.66666666666667,2,4.66666666666667,4.66666666666667
"187",1,2,14,3.33333333333333,3.33333333333333,3,2.66666666666667,3.33333333333333,2.66666666666667,2,2.33333333333333,2.33333333333333,3,2.33333333333333,3
"188",1,2,13,4,3.66666666666667,3.66666666666667,3.33333333333333,4,4,3,3,3.66666666666667,3.66666666666667,4,3
"189",1,2,13,3,3,3,4,3,4,3.33333333333333,3.66666666666667,3,3.33333333333333,3.66666666666667,4.33333333333333
"190",1,1,13,2.66666666666667,4,2,4,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,4.66666666666667,4.66666666666667
"191",1,2,13,4,4,4,4,4,2.66666666666667,4,4,4,4,4.33333333333333,5
"192",1,2,13,3,3.66666666666667,2.66666666666667,4,4,4,2.66666666666667,2.66666666666667,2.66666666666667,4,5,4
"193",1,2,13,3.66666666666667,3.33333333333333,3,4,3.66666666666667,4,3.66666666666667,4,3.66666666666667,4,4.33333333333333,3
"194",1,2,13,2,3,2.66666666666667,3,4,4,2.66666666666667,4,2,3.33333333333333,5,4.66666666666667
"195",1,1,13,2.33333333333333,2.66666666666667,2.33333333333333,3.33333333333333,3,2,3,3.33333333333333,2.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667
"196",3,1,16,3,4,3.5,3,3,3.33333333333333,2.66666666666667,3,3.33333333333333,4,5,5
"197",2,1,16,3.33333333333333,3.33333333333333,2,2,3.66666666666667,3.33333333333333,3,2.33333333333333,3.33333333333333,4,4.66666666666667,4.66666666666667
"198",2,1,16,2.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,3,4,3.33333333333333,3.33333333333333,4,5,3.33333333333333
"199",2,1,15,3,4,3,4,4,2.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,4,4,4
"200",2,2,15,4,4,4,4,4,4,4,4,4,4,5,5
"201",2,2,14,3,3.33333333333333,2.66666666666667,4,3,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3,3.66666666666667,4.33333333333333
"202",2,2,14,2,1.33333333333333,1.66666666666667,3.66666666666667,3,4,2.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,2.33333333333333,1.66666666666667
"203",2,2,14,2.66666666666667,2,2.66666666666667,2,3.66666666666667,3,2,2,1.33333333333333,2.66666666666667,3,3.33333333333333
"204",2,2,14,2.33333333333333,3,2.66666666666667,3.5,3.33333333333333,2,3.33333333333333,3.33333333333333,3,3.66666666666667,3,4.33333333333333
"205",2,2,14,2,2,2.66666666666667,2,2,2.33333333333333,3,2.66666666666667,2.33333333333333,3,3,2.66666666666667
"206",2,2,14,2.66666666666667,2.33333333333333,2,2.66666666666667,2.33333333333333,1.66666666666667,2.66666666666667,3,2.33333333333333,3.33333333333333,3,3.33333333333333
"207",2,1,15,2.66666666666667,2.33333333333333,1.66666666666667,2.66666666666667,1.33333333333333,2,1.66666666666667,2.33333333333333,1.66666666666667,3,3,3
"208",2,2,14,3.33333333333333,3.66666666666667,3.33333333333333,4,3.33333333333333,4,3.33333333333333,3.33333333333333,3.33333333333333,4,4,4.33333333333333
"209",1,1,14,3.33333333333333,3.66666666666667,3,2,4,2.66666666666667,4,3.66666666666667,3.33333333333333,3.66666666666667,4.66666666666667,3.66666666666667
"210",1,2,13,3,3,2.33333333333333,3.5,4,3.66666666666667,3.33333333333333,2.66666666666667,3,3.66666666666667,3,3.33333333333333
"211",2,2,14,3,2.33333333333333,2.66666666666667,3,3.33333333333333,3.33333333333333,2.33333333333333,3,2.66666666666667,3.66666666666667,3,2.66666666666667
"212",2,2,14,3.66666666666667,3.33333333333333,3,3.66666666666667,2.66666666666667,2.33333333333333,3.66666666666667,3.66666666666667,3,4,3.66666666666667,4
"213",2,2,14,2.66666666666667,2.66666666666667,2.66666666666667,2.33333333333333,2.66666666666667,2.33333333333333,1.66666666666667,3.33333333333333,2.66666666666667,3.66666666666667,3.33333333333333,3
"214",2,2,15,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,4,4,2.5,3.66666666666667,3,3.33333333333333,3.66666666666667,3
"215",2,1,15,2.33333333333333,2.33333333333333,1.33333333333333,2.33333333333333,3.33333333333333,2,1.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,2.33333333333333,1
"216",2,1,15,3.33333333333333,3.33333333333333,3,3.33333333333333,4,3.33333333333333,3.66666666666667,2.66666666666667,3,4,4,3.66666666666667
"217",2,2,14,2.66666666666667,2.33333333333333,1.66666666666667,3,3.66666666666667,3.66666666666667,2,2.66666666666667,3.66666666666667,4,3.66666666666667,3
"218",2,2,15,3.33333333333333,3.66666666666667,4,4,2.66666666666667,4,2,3.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,3
"219",2,2,15,3,2.33333333333333,2.66666666666667,3,3,3.33333333333333,3.33333333333333,3.66666666666667,3,2.5,3,3
"220",2,2,15,2.33333333333333,3.33333333333333,1.66666666666667,2.66666666666667,3,4,3.66666666666667,3.66666666666667,3,3,2,3
"221",2,2,14,3.33333333333333,3,3,4,3.33333333333333,4,2.66666666666667,2.33333333333333,3,4,3.66666666666667,4.33333333333333
"222",2,1,14,2.33333333333333,3.33333333333333,2.33333333333333,3,2,3,3,3,2,2.33333333333333,1.66666666666667,4
"223",2,1,15,3.33333333333333,3,2.33333333333333,3,2.33333333333333,2,3.33333333333333,2,2.66666666666667,3.66666666666667,4.33333333333333,3.66666666666667
"224",2,1,14,3.33333333333333,3.66666666666667,3.33333333333333,3,3.66666666666667,1.66666666666667,3.33333333333333,1.66666666666667,2.33333333333333,4,5,4.66666666666667
"225",2,1,14,3,4,3,3,3.33333333333333,3,4,2.33333333333333,3.33333333333333,3,3.33333333333333,3
"226",3,2,16,2.66666666666667,3.66666666666667,1.66666666666667,3.33333333333333,3,3.33333333333333,2,2.33333333333333,2.33333333333333,2.66666666666667,2,2.33333333333333
"227",3,2,15,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,4,4,3,2.66666666666667,4,5,4.33333333333333
"228",3,2,15,3.33333333333333,3.66666666666667,2.33333333333333,3,3.33333333333333,4,4,3.33333333333333,4,3.66666666666667,4.33333333333333,4.66666666666667
"229",3,1,15,3,3.33333333333333,3,4,3,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,4.33333333333333,3.66666666666667
"230",3,2,16,3.33333333333333,4,3.33333333333333,4,3.66666666666667,4,4,4,4,3.66666666666667,4.33333333333333,4.66666666666667
"231",3,1,16,3,3.66666666666667,1.66666666666667,3.33333333333333,4,2.33333333333333,2,2.66666666666667,3.33333333333333,3.33333333333333,4,3.66666666666667
"232",3,2,16,3.66666666666667,4,3.66666666666667,3.66666666666667,4,4,3.66666666666667,4,3.66666666666667,4,4.66666666666667,4.66666666666667
"233",3,2,16,3,3.33333333333333,2.66666666666667,3.66666666666667,4,4,3.33333333333333,3.33333333333333,3.33333333333333,4,3.66666666666667,3.66666666666667
"234",3,2,16,3.66666666666667,3.33333333333333,3.33333333333333,4,4,4,3,3.66666666666667,3.5,4,4,4
"235",3,2,16,3,3,3,4,4,3,2,3.66666666666667,2.33333333333333,4,3.33333333333333,2.33333333333333
"236",3,2,15,3.66666666666667,3.66666666666667,2.66666666666667,4,4,4,3.66666666666667,3.33333333333333,3.66666666666667,4,4.66666666666667,4.66666666666667
"237",3,2,15,3,3,2.33333333333333,3,3.66666666666667,4,4,3.66666666666667,3.66666666666667,4,2.33333333333333,3.33333333333333
"238",3,2,15,3,3,2.66666666666667,4,3,3.66666666666667,2.66666666666667,3.33333333333333,3,3,2,2
